# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = cont_no_phylo_term_model
# start_datetime = 2026-04-03 18:10:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/Rtmp93m80m/standata-9fc24ce381dc.json
# init = /tmp/Rtmp93m80m/init-9fc27dfa91a7_2.json
# random
#   seed = 42
# output
#   file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-202604032010-2-59d0da.csv
#   diagnostic_file =  (Default)
#   refresh = 200
#   sig_figs = 8 (Default)
#   profile_file = /home/pupu/Desktop/Uni/Genomics/Bacterial/Project/Group7/scripts/Phylo/pglmm_output/simple_tree.nwk/base_fit/cont_no_phylo_term-profile-202604032010-2-4b4c22.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=cont_no_phylo_term_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,centered_cov_intercept,sigma_resid,intercept,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,lin_pred.1,lin_pred.2,lin_pred.3,lin_pred.4,lin_pred.5,lin_pred.6,lin_pred.7,lin_pred.8,lin_pred.9,lin_pred.10,lin_pred.11,lin_pred.12,lin_pred.13,lin_pred.14,lin_pred.15,lin_pred.16,lin_pred.17,lin_pred.18,lin_pred.19,lin_pred.20,lin_pred.21,lin_pred.22,lin_pred.23,lin_pred.24,lin_pred.25,lin_pred.26,lin_pred.27,lin_pred.28,lin_pred.29,lin_pred.30
-9.4522281,0.99759518,0.19659429,4,15,0,16.350159,0.4089077,-0.023771008,0.0028565523,-0.11550399,-0.12405058,0.39131195,0.35899537,-0.022709789,0.1964645,0.54080017,0.22280002,0.40574144,0.54589717,-0.56510423,-0.76518304,-0.61281582,-1.8660562,0.53112721,0.38601859,-0.23313036,-0.20479667,-0.30322702,0.27004378,0.087128517,0.50905813,0.22975169,-0.51856866,0.56523669,0.53353099,0.56410201,0.49702665,0.04719195,0.49225425,0.53460576,0.42152102,0.22923127,-0.97133258,0.56212512,0.35892068,0.14971236,0.36432141,0.56988484,0.060316671,0.33754702,0.36578922,0.34449206,0.99304778,0.57144549,-0.13968106,0.78456936,0.72041681,0.20345507,1.1761384,1.2217758,0.91458648,0.31285052,0.83063265,0.95855029,0.069755368,0.95721297,-0.092140931,0.73054155,0.5946771,0.43101371,0.12643626,0.81271253,0.60723007,0.95497784,0.35099976,1.207295,-0.14718997,-0.035448718
-7.7959942,0.99678478,0.19659429,4,31,0,12.740685,0.3583136,-0.007584731,0.0021349968,-0.05447929,-0.091568036,0.40139233,0.29383477,-0.074811344,0.28509314,0.53346229,0.20851584,0.066419071,0.6320382,-0.24323181,-0.43575689,-0.60736748,-1.3236317,0.55658251,0.38553797,0.44296959,-0.71258766,0.18402405,0.39377673,0.22654518,0.61402353,-0.15848736,-0.57236177,0.58439799,-0.053909831,0.59067311,0.64608876,0.55913253,0.55246477,0.57870903,0.28386651,0.30517842,-1.6421716,0.5866283,0.27549067,0.19790708,0.62853116,0.62750214,0.03818008,0.27851247,0.30710053,0.33050507,0.91414768,0.58954983,-0.15130372,0.63378599,0.65593125,0.29896268,1.1489174,1.1916206,0.94500697,0.23504715,0.82586743,0.92516416,0.24719666,0.92890336,-0.015359477,0.58830305,0.59152727,0.57807113,0.1781402,0.82713966,0.55366179,0.92647137,0.31982709,1.198012,-0.041984316,-0.043036775
-8.8185518,0.86965291,0.19659429,4,31,0,13.629943,0.33233365,-0.0085916016,0.0049287479,-0.32237196,-0.031873501,0.30474338,0.2435982,-0.062158793,0.18139762,0.53411284,0.23006596,0.1902424,-0.45622666,0.056382985,-0.30679706,-0.33290901,0.27815701,0.54452264,0.19605701,0.54924147,0.37422496,0.16379031,0.31002614,-0.11615419,-0.11044637,0.54960494,0.27335159,-0.1512864,0.29787044,0.5386978,-0.067460235,-0.32746719,0.53479921,0.51606547,0.50713817,0.48021695,-1.8901625,-0.11820788,-0.028426694,-0.27428552,0.54756141,0.46699851,0.32644687,0.22869707,0.30124548,0.30579907,0.66977985,0.52505089,0.1936914,0.51131411,0.86341531,0.29768308,1.1595353,1.265645,0.73549476,0.50946214,0.67127143,0.72744473,0.16351856,0.96472723,0.25575863,0.8048557,0.45929526,0.43966723,0.06771332,0.91377359,0.49170382,0.73394613,0.2524513,1.2954778,-0.017488885,-0.093990988
-16.620199,0.96437264,0.19659429,5,31,0,22.743155,0.13619237,0.049312856,-0.012667292,-0.11074383,-0.11591566,0.22407714,0.51165023,0.13318911,0.14150984,0.45258289,0.35095034,-0.34559969,0.10174049,-0.24738061,0.051191712,0.12767257,0.04597784,-0.13832079,0.1017141,0.12629821,-0.049511832,-0.16882867,-0.28342882,0.10901643,-0.91658237,0.023242385,-0.39919076,-0.54590254,0.094031245,0.12658083,-0.15165872,0.12348267,-0.081703874,0.082696917,0.013511046,0.12362427,-2.5281207,-0.56614022,-0.51699625,0.1222914,0.12641582,0.11787466,-0.080690399,0.30415577,0.13770525,0.01109197,0.64229224,0.75621433,0.080730675,0.47851553,0.79078894,0.22951736,1.3184189,1.0686924,0.49269661,0.33922824,0.86042541,0.59251218,0.091705925,1.0197981,0.2625478,0.53398736,0.2726254,0.39416056,0.1680616,0.96652971,0.19109294,0.58644043,0.10134505,1.0380603,-0.020799264,-0.050364416
-22.274028,0.97642027,0.19659429,4,15,0,25.672968,0.10723139,0.043470826,-0.018961053,-0.24141543,0.010055291,0.069202747,0.55454404,0.17899809,0.19713751,0.44422829,0.37247032,0.22644883,0.054692382,-0.25370228,0.065907734,0.043591235,0.0039639945,0.0075733122,-0.24041129,0.00067303132,-0.080348364,-0.74995081,-1.1535061,-0.051929402,-1.5059802,0.036939146,-0.40841153,-1.0223544,0.068260038,0.05735944,-0.19700119,0.009045822,-0.091627917,-0.021006708,-0.18278328,-0.0067586529,-2.7531964,-1.1069854,-1.2146642,0.042148633,-0.043781045,0.065164767,-0.062252717,0.2990738,0.02763144,-0.083400342,0.63398104,0.63019005,0.29284349,0.36265351,0.79666549,0.023409649,1.5823334,1.1829196,0.33900639,0.59381557,0.86382969,0.44979847,0.010526478,1.0559944,0.27150024,0.62861133,0.28910988,0.34226764,0.26413513,1.1446586,0.11514098,0.42885716,-0.096725726,1.0857665,-0.1766314,0.031139142
-18.086559,0.99609076,0.19659429,5,31,0,27.806371,0.29680054,-0.05442328,0.0098395083,-0.095024928,0.098229058,0.39293591,-0.18753553,-0.0596915,0.14849748,0.53521873,0.28440433,0.99408052,-0.77446115,0.10913838,-0.25579075,-1.7543673,-0.49953909,-0.59309982,-0.31232539,0.051945393,-2.8062529,0.079264129,0.12595649,0.33826412,0.30041876,0.19099913,0.26752803,0.19671036,-0.28403912,-0.46352865,0.31461522,-0.29812996,0.33836128,0.33358733,-0.58550523,-0.28933218,-0.68349338,0.19373721,-0.023515722,0.33797561,0.23628868,-0.16502579,0.42430247,0.19259085,0.31004261,0.58185361,0.86818201,0.11180744,0.32445666,0.71527527,0.28675468,0.29524639,0.81460706,0.9949812,1.078406,0.34557045,0.39290994,0.84859137,0.31732666,0.63981599,0.0620557,0.82089828,0.50307746,0.47204003,0.38660688,0.68132701,0.59340858,0.84701129,0.74197295,0.99152296,0.12853763,0.28538259
-17.211644,0.98484328,0.19659429,5,31,0,24.389035,0.34021004,0.044374473,-0.0017353294,0.079705568,-0.12939312,0.22986847,0.1674402,0.58350482,0.087777095,0.49737565,0.29613558,-1.079737,0.083620795,0.2895388,0.2915286,0.026906225,0.11445426,0.16354309,-0.36730561,0.18744044,-1.0432298,0.29550809,0.14133693,0.1459513,0.22465949,-2.6664449,-2.1989135,0.089063397,0.2281497,0.24911908,0.26480432,0.29177489,-1.3572495,0.29791384,-1.0621886,0.082085038,-0.83405575,0.11822925,0.21339575,0.015206703,0.27137565,-0.053152691,-0.19390824,-0.038521654,-0.033688597,0.21805439,0.67942253,0.65356637,0.34159851,0.63925233,0.51498287,0.52090332,1.1657632,1.1633037,1.1134163,-0.22106968,1.1617703,0.80856904,0.11068473,0.90740823,0.076303093,0.53304126,-0.038811971,0.50387277,0.48843306,0.80539844,0.55440596,0.82243216,0.62181479,1.22271,0.068334469,-0.24817223
-12.031485,0.98749053,0.19659429,4,15,0,22.889386,0.160108,0.019512332,0.0065701243,0.0638056,0.020432767,0.22071846,0.27463974,0.38073481,0.050411882,0.43199724,0.28234595,-1.0089624,0.24272586,0.26797557,0.011683564,0.33516017,0.19832063,0.34250189,-0.11892495,0.15330469,-1.9491598,-0.031423579,0.15041548,0.3451908,-0.22780997,-0.80175829,-0.33560807,0.18924277,0.32758494,0.031278307,0.33632009,0.059333709,-0.31953999,-0.36328805,0.023498243,0.060007301,-0.16974576,0.22767139,0.34484765,0.30220849,0.33665181,-0.30148543,-0.12812272,0.11130883,0.23076495,0.040961521,0.65328188,0.47747681,0.27216996,0.67513597,0.39511461,0.25479519,0.82355381,0.99113554,0.69761457,0.07227767,0.82958172,0.84206744,0.053718056,0.77610648,-0.038638193,0.71367077,0.17432802,0.1637897,0.22664675,0.78658069,0.71333072,0.86282969,0.48845491,1.0832563,0.037947615,-0.32122212
-11.466556,0.90925738,0.19659429,5,31,0,20.214441,0.3241275,-0.034982737,0.012400172,-0.18262871,0.035284651,0.58257246,0.088320252,-0.055716826,0.25916891,0.48952622,0.23513597,0.10657904,0.33220741,0.5161659,0.13036071,0.099152934,-1.093194,-0.50996724,0.52812704,0.15226257,-2.71413,-0.9144538,0.51994462,-0.21473253,0.52519664,-0.16469388,0.52575198,0.52494404,0.383098,0.49692704,0.41969518,-0.88930448,0.49925088,0.16295415,0.49943082,0.47274149,-0.8378273,0.51974414,0.52022254,-0.51163487,0.33575046,0.060620332,0.14738558,0.037158763,0.20986253,0.21792928,0.92348593,0.16110714,0.0076247897,0.70401084,0.40118454,0.10053082,1.0310311,1.2867088,1.0195493,0.22310871,0.48209005,1.0202511,0.12686661,0.94077023,-0.10976475,0.89597306,0.4429807,0.29890756,0.056844552,0.92137079,0.61128104,1.0313863,0.53053194,1.3391648,-0.14605042,-0.22749511
-10.414705,0.99813011,0.19659429,3,15,0,17.241642,0.29126189,-0.0310168,0.011785552,-0.11912281,-0.052952753,0.53285114,0.045807252,-0.29468835,0.33407196,0.532274,0.2509482,0.22524636,-0.32141881,0.076924231,-0.72222643,-0.92450771,-0.67495281,0.26029285,0.30129734,0.40574915,-1.4362029,0.21409323,0.2597962,0.40663091,0.46337345,-0.0025019246,0.46121869,0.4599728,-1.1024657,0.30061969,0.40851387,0.3242748,0.17600125,0.39545269,0.34131455,-0.021101142,-0.7387282,0.46280288,0.45460657,0.31167763,0.38505968,0.46347329,0.31443499,0.22067637,0.38645968,0.41812487,0.87867792,0.3399913,-0.14296247,0.58533793,0.51084111,0.32273854,0.83979595,1.0846847,1.0049782,0.25771549,0.4827903,0.978714,0.44411959,0.85673934,0.083272722,0.63245473,0.69031371,0.59262506,0.12408908,0.75292844,0.61086059,0.99016917,0.46639984,1.1383144,0.099440441,0.0034939663
-14.249089,0.97685376,0.19659429,4,15,0,19.009556,0.35585592,-0.0054792766,0.023677645,-0.31865963,-0.071815469,0.50055423,0.17636899,-0.18033929,0.23386074,0.43931985,0.18712959,-1.171507,-0.4534256,0.74621012,-0.96530936,0.36784225,0.72853035,0.72008227,0.64552603,0.55085379,0.17747098,0.57078274,-0.65362131,0.030003883,-0.18352653,-0.59229384,0.75700906,0.4840253,0.10986277,0.61492908,0.373261,-0.0068596018,0.55640956,0.33249944,-0.68193837,-0.10244789,-0.59169259,0.63337119,-0.097688501,-1.8767275,0.75110256,-5.1734723,0.29115837,-0.027508986,0.34730816,0.16509308,0.45533517,0.4491413,-0.088363746,0.37983961,0.79853444,0.38579494,0.68568504,1.2256462,0.74334688,0.19259338,0.49933595,0.86172907,0.21289272,0.90024526,0.1639397,0.73129626,0.38146975,0.32757332,-0.31745406,0.75465844,0.69266188,0.90694402,0.25533869,1.4294812,0.020349501,-0.64446995
-10.822522,0.99999582,0.19659429,4,31,0,16.867513,0.23561258,0.024317312,-0.0010891376,-0.20556486,-0.16615094,0.1305443,0.39537209,0.22360523,0.23436414,0.57372819,0.27688745,-0.34389245,0.2510777,-0.12054862,-0.12210817,0.20044815,-0.081050228,0.10331823,0.0049323836,0.34733895,0.26092765,0.16177345,0.010505933,0.024139208,-0.061714994,0.17005349,-1.747246,0.17643654,0.0017123032,0.24670482,-0.14944678,0.22341998,0.3537288,0.36517658,-0.42980874,0.36354987,-0.28571323,0.19233234,-0.079892975,-0.075651249,0.36068174,0.23191027,0.13228611,0.27291448,0.27335224,0.15894279,0.76158344,0.70038978,0.23503594,0.55234077,0.87355124,0.32338479,1.2332108,1.228685,0.74414622,0.3270164,1.0691302,0.8298689,0.23608397,1.1347966,0.28091523,0.64744648,0.45805026,0.50211035,0.34914495,0.98406631,0.68407667,0.83718957,0.23875596,1.2599963,0.026337493,-0.1429637
-9.5059055,0.93870871,0.19659429,4,15,0,18.301413,0.19494529,0.020399812,0.0088090727,-0.25245201,-0.20804175,0.24468303,0.47371866,0.16189353,0.0797595,0.49919514,0.20572591,-0.88951129,0.35459907,-0.15866414,-1.4171246,0.64943095,0.47084503,0.24664663,0.53297485,0.44161261,0.59142095,0.079353565,0.53316027,0.50525674,-1.9892128,0.23855834,-0.74096029,0.42935387,0.61784118,0.56985812,-0.059494043,-0.2403457,0.46301404,-0.51324968,0.65484103,0.44431267,-0.14724633,0.50650705,-0.01408191,0.042430916,0.65672741,-1.3435032,0.1613796,0.26360806,0.41953931,0.032968879,0.6272933,0.68756639,0.10461608,0.63666748,0.9225579,0.27786966,0.89545896,1.1152856,0.52625072,0.31061734,0.84464246,0.85958755,0.061326212,1.0884449,0.24717367,0.77641138,0.37012911,0.18455815,-0.025079937,0.86417125,0.73823153,0.88517437,0.26072849,1.2290573,0.021663989,-0.41204545
-7.9316938,0.99873157,0.19659429,4,15,0,11.609299,0.35918381,-0.012733338,0.0035619916,-0.27434399,-0.20704246,0.30967277,0.093674239,0.075370549,0.32134688,0.53828205,0.21124044,0.32157683,-0.19731047,0.53717883,0.41158519,-0.64695387,-0.66353822,0.45647161,0.51848985,0.62766854,-0.60082492,0.11859601,0.46853408,0.21686258,0.6084022,-0.73332385,-0.46849689,0.41186348,-0.26412359,0.60997034,0.26105084,0.56398287,0.61954718,0.53095276,-0.88812624,0.2884868,-1.1675921,0.4186235,0.52252295,0.16999199,0.61327613,0.61215801,0.272677,0.093825433,0.14146315,0.33835069,0.84053085,0.37348545,0.10232844,0.52697133,0.6677886,0.28515202,1.122186,1.1933646,1.0494659,0.15044416,0.81393437,0.85862466,0.28339987,1.0480305,0.18288321,0.58006924,0.46189167,0.59674119,0.36878806,0.82393824,0.59881978,0.86077469,0.39944566,1.2038941,-0.044854259,-0.045953136
-9.7831535,0.98811645,0.19659429,4,15,0,11.161874,0.3725873,-0.02177394,0.020933139,-0.27416721,-0.1544319,0.39267878,0.24165831,-0.033948456,0.10462969,0.49261068,0.18849991,-0.59777287,-0.62916465,0.36709953,-2.5443618,-0.31278441,0.48241206,0.74930993,0.74625283,0.43138121,0.33599418,0.42065046,-0.7393561,0.48257466,-0.053629233,-0.11909178,0.48939984,0.69194646,0.61922526,0.61342697,0.60867124,-0.69181903,0.71904407,-0.18641281,0.39845953,-0.75062168,0.37267673,0.73644461,0.59572915,-0.42856998,0.74843792,-1.9449489,0.31303291,0.16489588,0.48383056,0.27478395,0.63782609,0.50539298,-0.01569506,0.65040781,0.82853241,0.34707818,0.67469968,1.1377842,0.7610659,0.25152151,0.63601268,0.93592515,0.096298897,0.90158491,0.1001174,0.82006577,0.45331049,0.24207425,-0.15799389,0.67347147,0.83631033,0.96928598,0.39539018,1.2893691,0.00954216,-0.43760149
-7.9580548,0.999993,0.19659429,4,15,0,11.929263,0.17398169,0.0078448071,0.0028475932,-0.10896614,-0.016293333,0.26565525,0.21017432,-0.020561984,0.38594686,0.51989659,0.24305015,-0.23897735,0.35476769,0.19410047,0.0078399879,0.24950458,-0.14340028,0.4717639,0.42587231,0.44043244,-1.2283302,0.0028670484,0.46503062,0.34770726,0.16929325,0.096735512,-0.16988192,0.31602813,-1.0938806,0.48213916,0.26756491,0.47768736,0.43977177,0.43418525,-0.40362205,0.4643437,-0.67212071,0.33697397,-0.05434553,0.24789404,0.46329016,0.42873116,0.1289684,0.18871979,0.24004422,0.17049734,0.77475403,0.44698938,0.090730745,0.41930405,0.54870107,0.25873507,1.060047,1.1321628,0.80366852,0.28293201,0.7803899,0.85436415,0.43334274,0.96019645,0.1641206,0.54593788,0.58117815,0.58514647,0.32593578,0.93928099,0.62857521,0.86312371,0.24511131,1.1710544,0.061735488,-0.088849898
-7.4410966,0.97450681,0.19659429,4,15,0,11.332697,0.33536164,-0.0049141803,0.012870519,-0.21292302,-0.28068644,0.52309666,0.23778682,-0.089095457,0.14481783,0.47880188,0.18308629,-0.51783607,-0.034497809,0.36230303,-1.2568851,-0.29315529,0.08610495,0.73813097,0.12933303,0.42434825,0.085346626,0.54207732,-0.036018319,0.7284335,0.48743033,-1.8058326,0.58718643,0.70454209,0.38302554,0.77460053,0.43025283,0.4931495,0.65919257,0.50947663,0.61043596,-0.93179668,-1.7714834,0.74623933,0.72115324,0.36946516,0.75685238,-0.62596025,0.23351319,0.16711198,0.36943024,0.26808416,0.71550652,0.55225386,-0.20867438,0.65416494,0.78437556,0.3740074,0.76626864,1.0581429,0.86022256,0.083729905,0.61335769,0.92941456,0.16290228,0.98310316,0.1528757,0.63839911,0.41043109,0.36561353,-0.10626048,0.66134916,0.58650517,0.953236,0.43780134,1.1656691,0.038410419,-0.30688883
